method,attention,type,prompt_index,prompt_text,image_path,clip_new_prompt_sim,clip_old_image_sim,dino_struct_dist
exp,cross,6-plants,6,A drawing of a garden filled with orchids,data_new/exp/cross/6-plants/6.png,0.305581271648407,0.9443040490150452,0.027532633394002914
exp,cross,6-plants,7,A drawing of a garden filled with peonies,data_new/exp/cross/6-plants/7.png,0.33230406045913696,0.8926090002059937,0.03487013652920723
exp,cross,6-plants,8,A drawing of a garden filled with violets,data_new/exp/cross/6-plants/8.png,0.31226402521133423,0.9286757111549377,0.027760621160268784
exp,cross,6-plants,9,A drawing of a garden filled with carnations,data_new/exp/cross/6-plants/9.png,0.3069280982017517,0.9562057256698608,0.017930900678038597
exp,cross,6-plants,10,A drawing of a garden filled with hydrangeas,data_new/exp/cross/6-plants/10.png,0.3492635488510132,0.924607515335083,0.039631303399801254
exp,cross,7-text,1,A magazine cover with the headline “FASHION”,data_new/exp/cross/7-text/1.png,0.25538891553878784,0.9219866991043091,0.0056875827722251415
exp,cross,7-text,2,A magazine cover with the headline “DESIGN”,data_new/exp/cross/7-text/2.png,0.25477364659309387,0.8960626125335693,0.018055623397231102
exp,cross,7-text,3,A magazine cover with the headline “TRENDS”,data_new/exp/cross/7-text/3.png,0.24314269423484802,0.9115116596221924,0.01093962974846363
exp,cross,7-text,4,A magazine cover with the headline “BEAUTY”,data_new/exp/cross/7-text/4.png,0.26048216223716736,0.8429844975471497,0.014073209837079048
exp,cross,7-text,5,A magazine cover with the headline “LIFESTYLE”,data_new/exp/cross/7-text/5.png,0.24205830693244934,0.9803857207298279,0.0028497083112597466
exp,cross,7-text,6,A magazine cover with the headline “MODERN”,data_new/exp/cross/7-text/6.png,0.23818334937095642,0.9084608554840088,0.011721477843821049
exp,cross,7-text,7,A magazine cover with the headline “ELEGANCE”,data_new/exp/cross/7-text/7.png,0.2611561715602875,0.8729628324508667,0.007996761240065098
exp,cross,7-text,8,A magazine cover with the headline “GLAMOUR”,data_new/exp/cross/7-text/8.png,0.2554994523525238,0.8333841562271118,0.011484899558126926
exp,cross,7-text,9,A magazine cover with the headline “FEATURES”,data_new/exp/cross/7-text/9.png,0.23588231205940247,0.943222165107727,0.002915794961154461
exp,cross,7-text,10,A magazine cover with the headline “INSPIRE”,data_new/exp/cross/7-text/10.png,0.22475600242614746,0.8796078562736511,0.010664834640920162
exp,cross,8-texture,1,A cup with a rough surface,data_new/exp/cross/8-texture/1.png,0.3051643669605255,0.9840694665908813,0.006232724990695715
exp,cross,8-texture,2,A cup with a shiny surface,data_new/exp/cross/8-texture/2.png,0.30216261744499207,0.9927492737770081,0.005809830967336893
exp,cross,8-texture,3,A cup with a matte surface,data_new/exp/cross/8-texture/3.png,0.30048155784606934,0.9572935104370117,0.029341407120227814
exp,cross,8-texture,4,A cup with a soft surface,data_new/exp/cross/8-texture/4.png,0.30339860916137695,0.9882402420043945,0.004369875881820917
exp,cross,8-texture,5,A cup with a hard surface,data_new/exp/cross/8-texture/5.png,0.29337993264198303,0.9837737679481506,0.006003635935485363
exp,cross,8-texture,6,A cup with a sticky surface,data_new/exp/cross/8-texture/6.png,0.2942957580089569,0.9780141115188599,0.0073853060603141785
exp,cross,8-texture,7,A cup with a wet surface,data_new/exp/cross/8-texture/7.png,0.28565603494644165,0.9738684892654419,0.0040512168779969215
exp,cross,8-texture,8,A cup with a dry surface,data_new/exp/cross/8-texture/8.png,0.28475072979927063,0.9823378324508667,0.0028218019288033247
exp,cross,8-texture,9,A cup with a grainy surface,data_new/exp/cross/8-texture/9.png,0.2992714047431946,0.9794938564300537,0.006569298449903727
exp,cross,8-texture,10,A cup with a fuzzy surface,data_new/exp/cross/8-texture/10.png,0.29808688163757324,0.9874169826507568,0.006920809391885996
exp,cross,9-Transportation,1,A drawing of a boy driving a truck,data_new/exp/cross/9-Transportation/1.png,0.2781561017036438,0.9544895887374878,0.01771770603954792
exp,cross,9-Transportation,2,A drawing of a boy driving a motorcycle,data_new/exp/cross/9-Transportation/2.png,0.3126792907714844,0.7967482805252075,0.02939143031835556
exp,cross,9-Transportation,3,A drawing of a boy driving a bus,data_new/exp/cross/9-Transportation/3.png,0.2797958254814148,0.8984091281890869,0.018808402121067047
exp,cross,9-Transportation,4,A drawing of a boy driving a bicycle,data_new/exp/cross/9-Transportation/4.png,0.32863926887512207,0.760258138179779,0.06130845099687576
exp,cross,9-Transportation,5,A drawing of a boy driving a scooter,data_new/exp/cross/9-Transportation/5.png,0.30623677372932434,0.9147093296051025,0.024304956197738647
exp,cross,9-Transportation,6,A drawing of a boy driving a train,data_new/exp/cross/9-Transportation/6.png,0.3077962398529053,0.8927640318870544,0.04073115438222885
exp,cross,9-Transportation,7,A drawing of a boy driving a submarine,data_new/exp/cross/9-Transportation/7.png,0.330071359872818,0.8228503465652466,0.027037624269723892
exp,cross,9-Transportation,8,A drawing of a boy driving a helicopter,data_new/exp/cross/9-Transportation/8.png,0.29471641778945923,0.9075918197631836,0.028583930805325508
exp,cross,9-Transportation,9,A drawing of a boy driving a jet,data_new/exp/cross/9-Transportation/9.png,0.2869613766670227,0.8773007392883301,0.02924651838839054
exp,cross,9-Transportation,10,A drawing of a boy driving a spaceship,data_new/exp/cross/9-Transportation/10.png,0.2738616466522217,0.931310772895813,0.03165243938565254
quadratic,self,0-animal,1,A photo of a cat riding a bicycle,data_new/quadratic/self/0-animal/1.png,0.3537784814834595,0.8962050080299377,0.00990491546690464
quadratic,self,0-animal,2,A photo of a dog riding a bicycle,data_new/quadratic/self/0-animal/2.png,0.3569294810295105,0.9114211797714233,0.008143503218889236
quadratic,self,0-animal,3,A photo of a lion riding a bicycle,data_new/quadratic/self/0-animal/3.png,0.34462156891822815,0.8861575722694397,0.005847690161317587
quadratic,self,0-animal,4,A photo of a tiger riding a bicycle,data_new/quadratic/self/0-animal/4.png,0.376085489988327,0.8880386352539062,0.014680125750601292
quadratic,self,0-animal,5,A photo of a rabbit riding a bicycle,data_new/quadratic/self/0-animal/5.png,0.38019880652427673,0.8812373280525208,0.018698398023843765
quadratic,self,0-animal,6,A photo of a panda riding a bicycle,data_new/quadratic/self/0-animal/6.png,0.4078330397605896,0.9224289059638977,0.006617535836994648
quadratic,self,0-animal,7,A photo of a fox riding a bicycle,data_new/quadratic/self/0-animal/7.png,0.4000835120677948,0.8939688205718994,0.007639798801392317
quadratic,self,0-animal,8,A photo of a wolf riding a bicycle,data_new/quadratic/self/0-animal/8.png,0.3627438545227051,0.9110363721847534,0.010016745887696743
quadratic,self,0-animal,9,A photo of a monkey riding a bicycle,data_new/quadratic/self/0-animal/9.png,0.3744063079357147,0.9124205112457275,0.007003428880125284
quadratic,self,0-animal,10,A photo of an elephant riding a bicycle,data_new/quadratic/self/0-animal/10.png,0.3450724482536316,0.8714521527290344,0.01201433315873146
quadratic,self,1-clothes,1,A portrait of a woman wearing a jacket,data_new/quadratic/self/1-clothes/1.png,0.29844993352890015,0.9592704176902771,0.00511303311213851
quadratic,self,1-clothes,2,A portrait of a woman wearing a sweater,data_new/quadratic/self/1-clothes/2.png,0.2749752700328827,0.9142138361930847,0.011198370717465878
quadratic,self,1-clothes,3,A portrait of a woman wearing a skirt,data_new/quadratic/self/1-clothes/3.png,0.28360089659690857,0.9816902279853821,0.0022129970602691174
quadratic,self,1-clothes,4,A portrait of a woman wearing a coat,data_new/quadratic/self/1-clothes/4.png,0.3023134768009186,0.9671345949172974,0.006827531382441521
quadratic,self,1-clothes,5,A portrait of a woman wearing a shirt,data_new/quadratic/self/1-clothes/5.png,0.26590126752853394,0.9527694582939148,0.007247512694448233
quadratic,self,1-clothes,6,A portrait of a woman wearing a scarf,data_new/quadratic/self/1-clothes/6.png,0.305350661277771,0.9543328881263733,0.008710995316505432
quadratic,self,1-clothes,7,A portrait of a woman wearing a hoodie,data_new/quadratic/self/1-clothes/7.png,0.2682467997074127,0.9416321516036987,0.009897143580019474
quadratic,self,1-clothes,8,A portrait of a woman wearing a blouse,data_new/quadratic/self/1-clothes/8.png,0.30625027418136597,0.9852155447006226,0.002112340647727251
quadratic,self,1-clothes,9,A portrait of a woman wearing a suit,data_new/quadratic/self/1-clothes/9.png,0.2706294059753418,0.9641185998916626,0.006623757537454367
quadratic,self,1-clothes,10,A portrait of a woman wearing a vest,data_new/quadratic/self/1-clothes/10.png,0.33153706789016724,0.9659641981124878,0.005635486450046301
quadratic,self,2-color,1,A bear holding a red balloon.,data_new/quadratic/self/2-color/1.png,0.33309149742126465,0.9484533667564392,0.008648605085909367
quadratic,self,2-color,2,A bear holding a yellow balloon.,data_new/quadratic/self/2-color/2.png,0.32392534613609314,0.9420909881591797,0.011023025028407574
quadratic,self,2-color,3,A bear holding a black balloon.,data_new/quadratic/self/2-color/3.png,0.32233306765556335,0.9907302856445312,0.0015756330685690045
quadratic,self,2-color,4,A bear holding a pink balloon.,data_new/quadratic/self/2-color/4.png,0.35324859619140625,0.9400632977485657,0.009813820011913776
quadratic,self,2-color,5,A bear holding a white balloon.,data_new/quadratic/self/2-color/5.png,0.32992058992385864,0.9673236608505249,0.0034032247494906187
quadratic,self,2-color,6,A bear holding a green balloon.,data_new/quadratic/self/2-color/6.png,0.31969544291496277,0.9784950017929077,0.0031335128005594015
quadratic,self,2-color,7,A bear holding a purple balloon.,data_new/quadratic/self/2-color/7.png,0.3526121973991394,0.9793587923049927,0.003251322777941823
quadratic,self,2-color,8,A bear holding a orange balloon.,data_new/quadratic/self/2-color/8.png,0.3469054400920868,0.9642004370689392,0.005343451630324125
quadratic,self,2-color,9,A bear holding a gray balloon.,data_new/quadratic/self/2-color/9.png,0.3297500014305115,0.986558198928833,0.00160426355432719
quadratic,self,2-color,10,A bear holding a brown balloon.,data_new/quadratic/self/2-color/10.png,0.3161536455154419,0.9418344497680664,0.01505762618035078
quadratic,self,3-decorates,1,A cake decorated with strawberries,data_new/quadratic/self/3-decorates/1.png,0.303890585899353,0.9223653078079224,0.011088263243436813
quadratic,self,3-decorates,2,A cake decorated with blueberries,data_new/quadratic/self/3-decorates/2.png,0.29772084951400757,0.9422208666801453,0.008878502994775772
quadratic,self,3-decorates,3,A cake decorated with cream,data_new/quadratic/self/3-decorates/3.png,0.295303076505661,0.9437385201454163,0.011326035484671593
quadratic,self,3-decorates,4,A cake decorated with sprinkles,data_new/quadratic/self/3-decorates/4.png,0.3039948642253876,0.944831907749176,0.006917877122759819
quadratic,self,3-decorates,5,A cake decorated with almonds,data_new/quadratic/self/3-decorates/5.png,0.2930625081062317,0.9755057096481323,0.006721473298966885
quadratic,self,3-decorates,6,A cake decorated with cherries,data_new/quadratic/self/3-decorates/6.png,0.30425265431404114,0.9217710494995117,0.007523625623434782
quadratic,self,3-decorates,7,A cake decorated with mints,data_new/quadratic/self/3-decorates/7.png,0.28835850954055786,0.9572857618331909,0.009671271778643131
quadratic,self,3-decorates,8,A cake decorated with macarons,data_new/quadratic/self/3-decorates/8.png,0.29782363772392273,0.9722819328308105,0.007866908796131611
quadratic,self,3-decorates,9,A cake decorated with caramel,data_new/quadratic/self/3-decorates/9.png,0.2902587056159973,0.9657706022262573,0.0044873375445604324
quadratic,self,3-decorates,10,A cake decorated with raspberries,data_new/quadratic/self/3-decorates/10.png,0.31172895431518555,0.9348141551017761,0.010038704611361027
quadratic,self,4-food,1,A painting of a girl holding an apple,data_new/quadratic/self/4-food/1.png,0.3607409596443176,0.8420239686965942,0.014723814092576504
quadratic,self,4-food,2,A painting of a girl holding a grape,data_new/quadratic/self/4-food/2.png,0.34270477294921875,0.819922924041748,0.01647033728659153
quadratic,self,4-food,3,A painting of a girl holding a pineapple,data_new/quadratic/self/4-food/3.png,0.40073713660240173,0.8309363126754761,0.01524703111499548
quadratic,self,4-food,4,A painting of a girl holding a watermelon,data_new/quadratic/self/4-food/4.png,0.36498895287513733,0.9014641642570496,0.008249836973845959
quadratic,self,4-food,5,A painting of a girl holding a mango,data_new/quadratic/self/4-food/5.png,0.3430757522583008,0.8232712745666504,0.007885247468948364
quadratic,self,4-food,6,A painting of a girl holding a strawberry,data_new/quadratic/self/4-food/6.png,0.35100919008255005,0.8266803026199341,0.01399182341992855
quadratic,self,4-food,7,A painting of a girl holding a peach,data_new/quadratic/self/4-food/7.png,0.36259734630584717,0.8508874177932739,0.013543891720473766
quadratic,self,4-food,8,A painting of a girl holding a papaya,data_new/quadratic/self/4-food/8.png,0.3242986500263214,0.8555517792701721,0.004847987089306116
quadratic,self,4-food,9,A painting of a girl holding a kiwi,data_new/quadratic/self/4-food/9.png,0.32925400137901306,0.883025050163269,0.005093222483992577
quadratic,self,4-food,10,A painting of a girl holding an orange,data_new/quadratic/self/4-food/10.png,0.33136922121047974,0.9152883887290955,0.003924468066543341
quadratic,self,5-object,1,A photo of a book on the table,data_new/quadratic/self/5-object/1.png,0.25587359070777893,0.8952502608299255,0.02814282290637493
quadratic,self,5-object,2,A photo of a cup on the table,data_new/quadratic/self/5-object/2.png,0.2519904375076294,0.967289924621582,0.006458659190684557
quadratic,self,5-object,3,A photo of a lamp on the table,data_new/quadratic/self/5-object/3.png,0.28944259881973267,0.9406657218933105,0.0065686991438269615
quadratic,self,5-object,4,A photo of a phone on the table,data_new/quadratic/self/5-object/4.png,0.2659870684146881,0.9045045375823975,0.02113470435142517
quadratic,self,5-object,5,A photo of a chair on the table,data_new/quadratic/self/5-object/5.png,0.2861241102218628,0.9159517288208008,0.01917116716504097
quadratic,self,5-object,6,A photo of a table on the table,data_new/quadratic/self/5-object/6.png,0.25771278142929077,0.9861454367637634,0.004463655408471823
quadratic,self,5-object,7,A photo of a pen on the table,data_new/quadratic/self/5-object/7.png,0.27035945653915405,0.9691487550735474,0.007679206784814596
quadratic,self,5-object,8,A photo of a key on the table,data_new/quadratic/self/5-object/8.png,0.25263711810112,0.941914975643158,0.010810429230332375
quadratic,self,5-object,9,A photo of a bag on the table,data_new/quadratic/self/5-object/9.png,0.29018348455429077,0.8763260245323181,0.02376328408718109
quadratic,self,5-object,10,A photo of a clock on the table,data_new/quadratic/self/5-object/10.png,0.2492227405309677,0.9324668645858765,0.014676053076982498
quadratic,self,6-plants,1,A drawing of a garden filled with roses,data_new/quadratic/self/6-plants/1.png,0.32314732670783997,0.9754830002784729,0.009597955271601677
quadratic,self,6-plants,2,A drawing of a garden filled with tulips,data_new/quadratic/self/6-plants/2.png,0.29883578419685364,0.932403564453125,0.020366208627820015
quadratic,self,6-plants,3,A drawing of a garden filled with daisies,data_new/quadratic/self/6-plants/3.png,0.30804648995399475,0.9766148328781128,0.01024982612580061
quadratic,self,6-plants,4,A drawing of a garden filled with lavender,data_new/quadratic/self/6-plants/4.png,0.31322282552719116,0.8556488752365112,0.04174942895770073
quadratic,self,6-plants,5,A drawing of a garden filled with lotus,data_new/quadratic/self/6-plants/5.png,0.2997483015060425,0.9272167682647705,0.015619924291968346
quadratic,self,6-plants,6,A drawing of a garden filled with orchids,data_new/quadratic/self/6-plants/6.png,0.2866405248641968,0.945482611656189,0.015959259122610092
quadratic,self,6-plants,7,A drawing of a garden filled with peonies,data_new/quadratic/self/6-plants/7.png,0.3160061836242676,0.9643910527229309,0.01171660516411066
quadratic,self,6-plants,8,A drawing of a garden filled with violets,data_new/quadratic/self/6-plants/8.png,0.3046111464500427,0.9517735242843628,0.01464858464896679
quadratic,self,6-plants,9,A drawing of a garden filled with carnations,data_new/quadratic/self/6-plants/9.png,0.31222063302993774,0.9762520790100098,0.008704219944775105
quadratic,self,6-plants,10,A drawing of a garden filled with hydrangeas,data_new/quadratic/self/6-plants/10.png,0.3455597758293152,0.9482265710830688,0.015614946372807026
quadratic,self,7-text,1,A magazine cover with the headline “FASHION”,data_new/quadratic/self/7-text/1.png,0.25219786167144775,0.9593384265899658,0.0009277333738282323
quadratic,self,7-text,2,A magazine cover with the headline “DESIGN”,data_new/quadratic/self/7-text/2.png,0.2499343454837799,0.9756518006324768,0.002165654907003045
quadratic,self,7-text,3,A magazine cover with the headline “TRENDS”,data_new/quadratic/self/7-text/3.png,0.2507903575897217,0.9913066029548645,0.0006145047955214977
quadratic,self,7-text,4,A magazine cover with the headline “BEAUTY”,data_new/quadratic/self/7-text/4.png,0.2594126760959625,0.889777421951294,0.005459746345877647
quadratic,self,7-text,5,A magazine cover with the headline “LIFESTYLE”,data_new/quadratic/self/7-text/5.png,0.23932215571403503,0.9885401725769043,0.0008236324065364897
quadratic,self,7-text,6,A magazine cover with the headline “MODERN”,data_new/quadratic/self/7-text/6.png,0.2518478333950043,0.9831922650337219,0.0010610297322273254
quadratic,self,7-text,7,A magazine cover with the headline “ELEGANCE”,data_new/quadratic/self/7-text/7.png,0.2611883282661438,0.9561951160430908,0.0020531846676021814
quadratic,self,7-text,8,A magazine cover with the headline “GLAMOUR”,data_new/quadratic/self/7-text/8.png,0.25221726298332214,0.935085654258728,0.0038797196466475725
quadratic,self,7-text,9,A magazine cover with the headline “FEATURES”,data_new/quadratic/self/7-text/9.png,0.2394530326128006,0.9843370318412781,0.0007976877386681736
quadratic,self,7-text,10,A magazine cover with the headline “INSPIRE”,data_new/quadratic/self/7-text/10.png,0.23281371593475342,0.9846158027648926,0.0010714763775467873
quadratic,self,8-texture,1,A cup with a rough surface,data_new/quadratic/self/8-texture/1.png,0.3011869788169861,0.9869335889816284,0.004015794023871422
quadratic,self,8-texture,2,A cup with a shiny surface,data_new/quadratic/self/8-texture/2.png,0.3020353615283966,0.9968109130859375,0.0017984462901949883
quadratic,self,8-texture,3,A cup with a matte surface,data_new/quadratic/self/8-texture/3.png,0.294650137424469,0.9830322265625,0.006069572176784277
quadratic,self,8-texture,4,A cup with a soft surface,data_new/quadratic/self/8-texture/4.png,0.3038935363292694,0.9946480989456177,0.0017260618042200804
quadratic,self,8-texture,5,A cup with a hard surface,data_new/quadratic/self/8-texture/5.png,0.2938825488090515,0.990946888923645,0.002401874167844653
quadratic,self,8-texture,6,A cup with a sticky surface,data_new/quadratic/self/8-texture/6.png,0.29451605677604675,0.9853357076644897,0.004492260981351137
quadratic,self,8-texture,7,A cup with a wet surface,data_new/quadratic/self/8-texture/7.png,0.29089558124542236,0.9931823015213013,0.001204233500175178
quadratic,self,8-texture,8,A cup with a dry surface,data_new/quadratic/self/8-texture/8.png,0.28895390033721924,0.9934213161468506,0.001093780156224966
quadratic,self,8-texture,9,A cup with a grainy surface,data_new/quadratic/self/8-texture/9.png,0.2941948473453522,0.9890303611755371,0.0041263834573328495
quadratic,self,8-texture,10,A cup with a fuzzy surface,data_new/quadratic/self/8-texture/10.png,0.2938690185546875,0.9934002757072449,0.0023484393022954464
quadratic,self,9-Transportation,1,A drawing of a boy driving a truck,data_new/quadratic/self/9-Transportation/1.png,0.27085915207862854,0.9780194759368896,0.003254721174016595
quadratic,self,9-Transportation,2,A drawing of a boy driving a motorcycle,data_new/quadratic/self/9-Transportation/2.png,0.28015267848968506,0.9008839130401611,0.010136322118341923
quadratic,self,9-Transportation,3,A drawing of a boy driving a bus,data_new/quadratic/self/9-Transportation/3.png,0.2762354612350464,0.9333290457725525,0.004882585722953081
quadratic,self,9-Transportation,4,A drawing of a boy driving a bicycle,data_new/quadratic/self/9-Transportation/4.png,0.31664925813674927,0.8947331309318542,0.014553975313901901
quadratic,self,9-Transportation,5,A drawing of a boy driving a scooter,data_new/quadratic/self/9-Transportation/5.png,0.2535329759120941,0.9775400161743164,0.0058317286893725395
quadratic,self,9-Transportation,6,A drawing of a boy driving a train,data_new/quadratic/self/9-Transportation/6.png,0.3154144287109375,0.9079235792160034,0.007552178110927343
quadratic,self,9-Transportation,7,A drawing of a boy driving a submarine,data_new/quadratic/self/9-Transportation/7.png,0.33076152205467224,0.9123967885971069,0.010938731022179127
quadratic,self,9-Transportation,8,A drawing of a boy driving a helicopter,data_new/quadratic/self/9-Transportation/8.png,0.2911231219768524,0.9662770628929138,0.008189168758690357
quadratic,self,9-Transportation,9,A drawing of a boy driving a jet,data_new/quadratic/self/9-Transportation/9.png,0.27795642614364624,0.9891456365585327,0.0062736207619309425
quadratic,self,9-Transportation,10,A drawing of a boy driving a spaceship,data_new/quadratic/self/9-Transportation/10.png,0.2677716612815857,0.991374135017395,0.00404228875413537
quadratic,cross,0-animal,1,A photo of a cat riding a bicycle,data_new/quadratic/cross/0-animal/1.png,0.3527057468891144,0.9252728819847107,0.01960339955985546
quadratic,cross,0-animal,2,A photo of a dog riding a bicycle,data_new/quadratic/cross/0-animal/2.png,0.3329881429672241,0.9355739951133728,0.01647374778985977
quadratic,cross,0-animal,3,A photo of a lion riding a bicycle,data_new/quadratic/cross/0-animal/3.png,0.333475798368454,0.9128323793411255,0.012092819437384605
quadratic,cross,0-animal,4,A photo of a tiger riding a bicycle,data_new/quadratic/cross/0-animal/4.png,0.3668813109397888,0.8865797519683838,0.011016522534191608
quadratic,cross,0-animal,5,A photo of a rabbit riding a bicycle,data_new/quadratic/cross/0-animal/5.png,0.3759891390800476,0.8712706565856934,0.022534776479005814
quadratic,cross,0-animal,6,A photo of a panda riding a bicycle,data_new/quadratic/cross/0-animal/6.png,0.4035186767578125,0.94242924451828,0.009355304762721062
quadratic,cross,0-animal,7,A photo of a fox riding a bicycle,data_new/quadratic/cross/0-animal/7.png,0.38235679268836975,0.9052844047546387,0.019608793780207634
quadratic,cross,0-animal,8,A photo of a wolf riding a bicycle,data_new/quadratic/cross/0-animal/8.png,0.3492397367954254,0.9305449724197388,0.01621428318321705
quadratic,cross,0-animal,9,A photo of a monkey riding a bicycle,data_new/quadratic/cross/0-animal/9.png,0.35861051082611084,0.9047794342041016,0.009395383298397064
quadratic,cross,0-animal,10,A photo of an elephant riding a bicycle,data_new/quadratic/cross/0-animal/10.png,0.3375784158706665,0.8789407014846802,0.010619830340147018
quadratic,cross,1-clothes,1,A portrait of a woman wearing a jacket,data_new/quadratic/cross/1-clothes/1.png,0.29686275124549866,0.9722628593444824,0.008620715700089931
quadratic,cross,1-clothes,2,A portrait of a woman wearing a sweater,data_new/quadratic/cross/1-clothes/2.png,0.288817822933197,0.9446354508399963,0.01365424320101738
quadratic,cross,1-clothes,3,A portrait of a woman wearing a skirt,data_new/quadratic/cross/1-clothes/3.png,0.28332585096359253,0.9784421920776367,0.0031828342471271753
quadratic,cross,1-clothes,4,A portrait of a woman wearing a coat,data_new/quadratic/cross/1-clothes/4.png,0.3031889498233795,0.9675450325012207,0.009390756487846375
quadratic,cross,1-clothes,5,A portrait of a woman wearing a shirt,data_new/quadratic/cross/1-clothes/5.png,0.26871731877326965,0.9526722431182861,0.010587872937321663
quadratic,cross,1-clothes,6,A portrait of a woman wearing a scarf,data_new/quadratic/cross/1-clothes/6.png,0.30163130164146423,0.9799484014511108,0.0083534587174654
quadratic,cross,1-clothes,7,A portrait of a woman wearing a hoodie,data_new/quadratic/cross/1-clothes/7.png,0.25801271200180054,0.9205087423324585,0.014968138188123703
quadratic,cross,1-clothes,8,A portrait of a woman wearing a blouse,data_new/quadratic/cross/1-clothes/8.png,0.2949139475822449,0.985368013381958,0.0056574721820652485
quadratic,cross,1-clothes,9,A portrait of a woman wearing a suit,data_new/quadratic/cross/1-clothes/9.png,0.2731543481349945,0.9609580039978027,0.00949519407004118
quadratic,cross,1-clothes,10,A portrait of a woman wearing a vest,data_new/quadratic/cross/1-clothes/10.png,0.33025917410850525,0.9628778696060181,0.008748273365199566
quadratic,cross,2-color,1,A bear holding a red balloon.,data_new/quadratic/cross/2-color/1.png,0.33421385288238525,0.9491298794746399,0.009565248154103756
quadratic,cross,2-color,2,A bear holding a yellow balloon.,data_new/quadratic/cross/2-color/2.png,0.3285059928894043,0.9604673981666565,0.008417665027081966
quadratic,cross,2-color,3,A bear holding a black balloon.,data_new/quadratic/cross/2-color/3.png,0.32061243057250977,0.9913431406021118,0.0016255498630926013
quadratic,cross,2-color,4,A bear holding a pink balloon.,data_new/quadratic/cross/2-color/4.png,0.35235878825187683,0.9430360794067383,0.009119595400989056
quadratic,cross,2-color,5,A bear holding a white balloon.,data_new/quadratic/cross/2-color/5.png,0.3338569104671478,0.9751236438751221,0.0038542484398931265
quadratic,cross,2-color,6,A bear holding a green balloon.,data_new/quadratic/cross/2-color/6.png,0.32031166553497314,0.9774421453475952,0.003366557415574789
quadratic,cross,2-color,7,A bear holding a purple balloon.,data_new/quadratic/cross/2-color/7.png,0.3572470247745514,0.9749801754951477,0.00560566782951355
quadratic,cross,2-color,8,A bear holding a orange balloon.,data_new/quadratic/cross/2-color/8.png,0.34215933084487915,0.9602123498916626,0.005765953101217747
quadratic,cross,2-color,9,A bear holding a gray balloon.,data_new/quadratic/cross/2-color/9.png,0.32767507433891296,0.988843560218811,0.002187780337408185
quadratic,cross,2-color,10,A bear holding a brown balloon.,data_new/quadratic/cross/2-color/10.png,0.32024818658828735,0.9480115175247192,0.011097989976406097
quadratic,cross,3-decorates,1,A cake decorated with strawberries,data_new/quadratic/cross/3-decorates/1.png,0.30195093154907227,0.9206309914588928,0.014441771432757378
quadratic,cross,3-decorates,2,A cake decorated with blueberries,data_new/quadratic/cross/3-decorates/2.png,0.2966756820678711,0.9321938157081604,0.012042335234582424
quadratic,cross,3-decorates,3,A cake decorated with cream,data_new/quadratic/cross/3-decorates/3.png,0.2933032512664795,0.9493512511253357,0.017166364938020706
quadratic,cross,3-decorates,4,A cake decorated with sprinkles,data_new/quadratic/cross/3-decorates/4.png,0.3067304491996765,0.9387415647506714,0.010053727775812149
quadratic,cross,3-decorates,5,A cake decorated with almonds,data_new/quadratic/cross/3-decorates/5.png,0.2965549826622009,0.9522034525871277,0.010421376675367355
quadratic,cross,3-decorates,6,A cake decorated with cherries,data_new/quadratic/cross/3-decorates/6.png,0.30545181035995483,0.9073136448860168,0.010908840224146843
quadratic,cross,3-decorates,7,A cake decorated with mints,data_new/quadratic/cross/3-decorates/7.png,0.287691205739975,0.9605237245559692,0.014309153892099857
quadratic,cross,3-decorates,8,A cake decorated with macarons,data_new/quadratic/cross/3-decorates/8.png,0.2782662510871887,0.9533205032348633,0.010265087708830833
quadratic,cross,3-decorates,9,A cake decorated with caramel,data_new/quadratic/cross/3-decorates/9.png,0.29161742329597473,0.955065131187439,0.00762345502153039
quadratic,cross,3-decorates,10,A cake decorated with raspberries,data_new/quadratic/cross/3-decorates/10.png,0.31523120403289795,0.9039348363876343,0.011192814446985722
quadratic,cross,4-food,1,A painting of a girl holding an apple,data_new/quadratic/cross/4-food/1.png,0.3619984984397888,0.8219159245491028,0.020704947412014008
quadratic,cross,4-food,2,A painting of a girl holding a grape,data_new/quadratic/cross/4-food/2.png,0.31827685236930847,0.810891330242157,0.020117485895752907
quadratic,cross,4-food,3,A painting of a girl holding a pineapple,data_new/quadratic/cross/4-food/3.png,0.35112208127975464,0.8385226130485535,0.016579952090978622
quadratic,cross,4-food,4,A painting of a girl holding a watermelon,data_new/quadratic/cross/4-food/4.png,0.36669647693634033,0.8813676834106445,0.015852494165301323
quadratic,cross,4-food,5,A painting of a girl holding a mango,data_new/quadratic/cross/4-food/5.png,0.34233400225639343,0.8829699754714966,0.014167308807373047
quadratic,cross,4-food,6,A painting of a girl holding a strawberry,data_new/quadratic/cross/4-food/6.png,0.3409014344215393,0.8318703174591064,0.019398724660277367
quadratic,cross,4-food,7,A painting of a girl holding a peach,data_new/quadratic/cross/4-food/7.png,0.35403501987457275,0.83187335729599,0.01776876486837864
quadratic,cross,4-food,8,A painting of a girl holding a papaya,data_new/quadratic/cross/4-food/8.png,0.33087313175201416,0.8600534200668335,0.013571251183748245
quadratic,cross,4-food,9,A painting of a girl holding a kiwi,data_new/quadratic/cross/4-food/9.png,0.3144568204879761,0.8775578141212463,0.011668925173580647
quadratic,cross,4-food,10,A painting of a girl holding an orange,data_new/quadratic/cross/4-food/10.png,0.32835400104522705,0.8644485473632812,0.013352109119296074
